sample_id	species	abundance	adjust_abundance	GC_percentage	N50	contigs_bigger_500	largest_contig	total_contigs	total_length	low_coverage_contigs	expected_genome_min	expected_genome_max	within_genome_expected	difference	mlst-alleles	mlst	mlst-species	CE_alleles	PCR_genes	phylotype	quadraplex	antigenic_profile	predicted_serotype	subspecies	Marker lineage	# genomes	# markers	# marker sets	0	1	2	3	4	5+	Completeness	Contamination	Strain heterogeneity	high_quality
SAMEA3661786	Neisseria meningitidis	99.075	99.075	51.74	66264	98	237426	178	2117205	contig00121	1702000.0	2554000.0	TRUE		abcZ(2),adk(3),aroE(4),fumC(3),gdh(8),pdhC(4),pgm(6)	11	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	2	953	1	0	0	0	99.83	0.21	0.0	True
SAMEA3661795	Neisseria meningitidis	98.975	98.975	51.75	69326	87	179800	158	2120526	contig00103	1702000.0	2554000.0	TRUE		abcZ(2),adk(3),aroE(4),fumC(3),gdh(8),pdhC(4),pgm(6)	11	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	2	953	1	0	0	0	99.83	0.21	0.0	True
SAMEA3661797	Neisseria meningitidis	98.891	98.891	51.75	73459	74	186809	125	2120907	contig00089	1702000.0	2554000.0	TRUE		abcZ(150),adk(3),aroE(4),fumC(3),gdh(8),pdhC(4),pgm(6)	1789	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	2	953	1	0	0	0	99.83	0.21	0.0	True
SAMEA3661831	Neisseria meningitidis	98.881	98.881	51.51	69527	97	196085	174	2156221	contig00123	1702000.0	2554000.0	TRUE		abcZ(10),adk(6),aroE(9),fumC(5),gdh(9),pdhC(6),pgm(9)	42	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	f__Neisseriaceae (UID3901)	50	804	526	2	801	1	0	0	0	99.75	0.19	0.0	True
SAMEA3661836	Neisseria meningitidis	98.721	98.721	51.74	66128	92	237568	169	2117908		1702000.0	2554000.0	TRUE		abcZ(2),adk(3),aroE(4),fumC(3),gdh(9),pdhC(4),pgm(6)	491	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	952	1	0	0	0	99.72	0.21	0.0	True
SAMEA3661846	Neisseria meningitidis	98.325	98.325	51.71	66508	89	245880	175	2130129	contig00114	1702000.0	2554000.0	TRUE		abcZ(2),adk(3),aroE(4),fumC(3),gdh(8),pdhC(4),pgm(6)	11	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	2	953	1	0	0	0	99.83	0.21	0.0	True
SAMEA3661874	Neisseria meningitidis	98.604	98.604	51.74	65731	89	237432	157	2120905		1702000.0	2554000.0	TRUE		abcZ(2),adk(3),aroE(4),fumC(3),gdh(8),pdhC(4),pgm(6)	11	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	2	953	1	0	0	0	99.83	0.21	0.0	True
SAMEA3661889	Neisseria meningitidis	99.005	99.005	51.74	79025	78	272648	154	2121580		1702000.0	2554000.0	TRUE		abcZ(2),adk(3),aroE(4),fumC(3),gdh(8),pdhC(4),pgm(6)	11	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	2	953	1	0	0	0	99.83	0.21	0.0	True
SAMEA3661901	Neisseria meningitidis	98.074	98.074	51.73	68870	77	197777	161	2102508		1702000.0	2554000.0	TRUE		abcZ(9),adk(6),aroE(9),fumC(9),gdh(9),pdhC(64),pgm(9)	409	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	f__Neisseriaceae (UID3901)	50	804	526	2	801	1	0	0	0	99.75	0.19	0.0	True
SAMEA3672235	Neisseria gonorrhoeae	99.281	99.281	52.36	67827	76	207675	113	2183075	contig00082	1715000.0	2574000.0	TRUE		abcZ(126),adk(39),aroE(67),fumC(784),gdh(148),pdhC(153),pgm(65)	12240	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	951	2	0	0	0	99.82	0.31	0.0	True
SAMEA3672237	Neisseria gonorrhoeae	98.416	98.416	52.33	70389	76	218137	114	2192042		1715000.0	2574000.0	TRUE		abcZ(59),adk(39),aroE(67),fumC(157),gdh(148),pdhC(153),pgm(65)	1599	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	951	2	0	0	0	99.82	0.31	0.0	True
SAMEA3672238	Neisseria gonorrhoeae	99.108	99.108	52.38	65894	77	207465	116	2179583		1715000.0	2574000.0	TRUE		abcZ(59),adk(39),aroE(67),fumC(157),gdh(147),pdhC(153),pgm(133)	1893	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	4	950	2	0	0	0	99.61	0.31	0.0	True
SAMEA3672243	Neisseria gonorrhoeae	97.582	97.582	52.32	67778	75	207693	120	2185206		1715000.0	2574000.0	TRUE		abcZ(126),adk(39),aroE(67),fumC(157),gdh(148),pdhC(153),pgm(65)	1903	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	951	2	0	0	0	99.82	0.31	0.0	True
SAMEA3672244	Neisseria gonorrhoeae	97.347	97.347	52.33	66951	88	218315	125	2190905		1715000.0	2574000.0	TRUE		abcZ(59),adk(39),aroE(67),fumC(157),gdh(148),pdhC(153),pgm(65)	1599	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	951	2	0	0	0	99.82	0.31	0.0	True
SAMEA3672246	Neisseria gonorrhoeae	97.245	97.245	52.32	72586	82	207732	124	2190929		1715000.0	2574000.0	TRUE		abcZ(126),adk(39),aroE(67),fumC(157),gdh(788),pdhC(153),pgm(65)	12241	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	4	950	2	0	0	0	99.71	0.31	0.0	True
SAMEA3672250	Neisseria gonorrhoeae	98.553	98.553	52.55	70386	75	207450	111	2128469		1715000.0	2574000.0	TRUE		abcZ(59),adk(39),aroE(67),fumC(158),gdh(148),pdhC(71),pgm(65)	1588	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	951	2	0	0	0	99.82	0.31	0.0	True
SAMEA3672256	Neisseria gonorrhoeae	96.482	96.482	52.33	67697	84	207715	141	2192645	contig00066,contig00069,contig00071,contig00077,contig00083,contig00089,contig00097	1715000.0	2574000.0	TRUE		abcZ(126),adk(39),aroE(67),fumC(157),gdh(788),pdhC(153),pgm(65)	12241	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	951	2	0	0	0	99.82	0.31	0.0	True
SAMEA3672258	Neisseria gonorrhoeae	99.15	99.15	52.45	69113	73	207774	102	2176020		1715000.0	2574000.0	TRUE		abcZ(59),adk(39),aroE(67),fumC(157),gdh(147),pdhC(153),pgm(133)	1893	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	951	2	0	0	0	99.82	0.31	0.0	True
SAMEA3672259	Neisseria gonorrhoeae	99.129	99.129	52.44	67539	77	210854	108	2173566		1715000.0	2574000.0	TRUE		abcZ(59),adk(39),aroE(67),fumC(157),gdh(147),pdhC(153),pgm(133)	1893	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	951	2	0	0	0	99.82	0.31	0.0	True
SAMEA3672260	Neisseria gonorrhoeae	99.217	99.217	52.44	71518	75	210842	107	2174003		1715000.0	2574000.0	TRUE		abcZ(59),adk(39),aroE(67),fumC(157),gdh(147),pdhC(153),pgm(133)	1893	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	951	2	0	0	0	99.82	0.31	0.0	True
SAMEA3672262	Neisseria gonorrhoeae	98.548	98.548	52.31	72192	78	207750	121	2186735		1715000.0	2574000.0	TRUE		abcZ(59),adk(39),aroE(67),fumC(157),gdh(148),pdhC(153),pgm(65)	1599	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	4	950	2	0	0	0	99.71	0.31	0.0	True
SAMEA3672264	Neisseria gonorrhoeae	98.414	98.414	52.41	77168	69	207480	99	2179033		1715000.0	2574000.0	TRUE		abcZ(59),adk(39),aroE(67),fumC(157),gdh(147),pdhC(153),pgm(133)	1893	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	951	2	0	0	0	99.82	0.31	0.0	True
SAMEA3672266	Neisseria gonorrhoeae	97.213	97.213	52.33	66455	84	207628	127	2186748	contig00125	1715000.0	2574000.0	TRUE		abcZ(126),adk(39),aroE(67),fumC(157),gdh(148),pdhC(153),pgm(65)	1903	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	951	2	0	0	0	99.82	0.31	0.0	True
SAMEA3672267	Neisseria gonorrhoeae	99.194	99.194	52.39	74428	84	238683	111	2181526		1715000.0	2574000.0	TRUE		abcZ(59),adk(39),aroE(67),fumC(157),gdh(150),pdhC(153),pgm(65)	1931	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	951	2	0	0	0	99.82	0.31	0.0	True
SAMEA3672268	Neisseria gonorrhoeae	98.471	98.471	52.31	67590	82	207884	117	2189238		1715000.0	2574000.0	TRUE		abcZ(59),adk(39),aroE(67),fumC(157),gdh(148),pdhC(153),pgm(65)	1599	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	4	950	2	0	0	0	99.71	0.31	0.0	True
SAMEA3672271	Neisseria gonorrhoeae	98.828	98.828	52.31	72192	81	207762	130	2185610		1715000.0	2574000.0	TRUE		abcZ(59),adk(39),aroE(67),fumC(157),gdh(148),pdhC(153),pgm(65)	1599	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	4	950	2	0	0	0	99.71	0.31	0.0	True
SAMEA3672272	Neisseria gonorrhoeae	99.143	99.143	52.38	65906	73	207527	108	2181056		1715000.0	2574000.0	TRUE		abcZ(59),adk(39),aroE(67),fumC(157),gdh(147),pdhC(153),pgm(133)	1893	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	951	2	0	0	0	99.82	0.31	0.0	True
SAMEA3672274	Neisseria gonorrhoeae	98.61	98.61	52.31	72151	81	207750	120	2185923		1715000.0	2574000.0	TRUE		abcZ(59),adk(39),aroE(67),fumC(157),gdh(148),pdhC(153),pgm(65)	1599	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	4	950	2	0	0	0	99.71	0.31	0.0	True
SAMEA3672276	Neisseria gonorrhoeae	99.088	99.088	52.4	83545	63	207957	104	2180091		1715000.0	2574000.0	TRUE		abcZ(59),adk(39),aroE(67),fumC(157),gdh(148),pdhC(153),pgm(65)	1599	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	951	2	0	0	0	99.82	0.31	0.0	True
SAMEA3672278	Neisseria gonorrhoeae	99.163	99.163	52.39	77838	71	210737	116	2176691	contig00060	1715000.0	2574000.0	TRUE		abcZ(59),adk(39),aroE(67),fumC(157),gdh(148),pdhC(153),pgm(65)	1599	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	951	2	0	0	0	99.82	0.31	0.0	True
SAMEA3672279	Neisseria gonorrhoeae	98.975	98.975	52.44	77170	72	233397	102	2172533	contig00081	1715000.0	2574000.0	TRUE		abcZ(59),adk(39),aroE(67),fumC(157),gdh(147),pdhC(153),pgm(133)	1893	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	951	2	0	0	0	99.82	0.31	0.0	True
SAMEA3672280	Neisseria gonorrhoeae	99.147	99.147	52.44	67539	83	228458	114	2173108		1715000.0	2574000.0	TRUE		abcZ(59),adk(39),aroE(67),fumC(157),gdh(147),pdhC(153),pgm(133)	1893	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	951	2	0	0	0	99.82	0.31	0.0	True
SAMEA3672281	Neisseria gonorrhoeae	96.197	96.197	52.33	66573	74	217621	119	2187792	contig00119	1715000.0	2574000.0	TRUE		abcZ(126),adk(39),aroE(67),fumC(157),gdh(148),pdhC(153),pgm(65)	1903	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	4	950	2	0	0	0	99.61	0.31	0.0	True
SAMEA3672282	Neisseria gonorrhoeae	99.109	99.109	52.4	76323	85	210368	116	2176473		1715000.0	2574000.0	TRUE		abcZ(59),adk(39),aroE(170),fumC(157),gdh(148),pdhC(153),pgm(65)	8120	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	951	2	0	0	0	99.82	0.31	0.0	True
SAMEA3672283	Neisseria gonorrhoeae	96.071	96.071	52.33	73560	78	217621	123	2187335		1715000.0	2574000.0	TRUE		abcZ(126),adk(39),aroE(67),fumC(157),gdh(148),pdhC(153),pgm(65)	1903	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	4	950	2	0	0	0	99.61	0.31	0.0	True
SAMEA3672285	Neisseria gonorrhoeae	99.155	99.155	52.38	67649	68	207694	95	2178979		1715000.0	2574000.0	TRUE		abcZ(59),adk(39),aroE(67),fumC(157),gdh(147),pdhC(71),pgm(133)	11370	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	951	2	0	0	0	99.82	0.31	0.0	True
SAMEA3672287	Neisseria gonorrhoeae	98.945	98.945	52.38	80480	75	205080	117	2182728		1715000.0	2574000.0	TRUE		abcZ(59),adk(39),aroE(67),fumC(157),gdh(148),pdhC(153),pgm(65)	1599	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	951	2	0	0	0	99.82	0.31	0.0	True
SAMEA3672289	Neisseria gonorrhoeae	98.486	98.486	52.42	70445	75	210836	102	2179142		1715000.0	2574000.0	TRUE		abcZ(59),adk(39),aroE(67),fumC(157),gdh(147),pdhC(153),pgm(133)	1893	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	951	2	0	0	0	99.82	0.31	0.0	True
SAMEA3672292	Neisseria gonorrhoeae	98.517	98.517	52.35	67567	73	207484	99	2187217		1715000.0	2574000.0	TRUE		abcZ(59),adk(39),aroE(67),fumC(157),gdh(147),pdhC(153),pgm(133)	1893	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	951	2	0	0	0	99.82	0.31	0.0	True
SAMEA3673157	Neisseria lactamica	75.943	75.943	52.24	186466	42	467554	54	2131713		1748000.0	2623000.0	TRUE		abcZ(82),adk(47),aroE(96),fumC(102),gdh(81),pdhC(46),pgm(88)	628	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	f__Neisseriaceae (UID3890)	69	657	443	1	656	0	0	0	0	99.92	0.0	0.0	True
SAMEA3673158	Neisseria lactamica	76.273	76.273	52.25	154496	44	467551	50	2132812		1748000.0	2623000.0	TRUE		abcZ(82),adk(47),aroE(96),fumC(102),gdh(81),pdhC(46),pgm(88)	628	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	f__Neisseriaceae (UID3890)	69	657	443	1	656	0	0	0	0	99.92	0.0	0.0	True
SAMEA3673159	Neisseria lactamica	37.824	37.824	52.36	171861	46	352885	52	2189483		1748000.0	2623000.0	TRUE		abcZ(61),adk(511),aroE(328),fumC(66),gdh(625),pdhC(218),pgm(63)	11744	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	f__Neisseriaceae (UID3890)	69	657	443	1	656	0	0	0	0	99.92	0.0	0.0	True
SAMEA3673163	Neisseria meningitidis	94.131	94.131	51.78	70809	78	210111	134	2092556		1702000.0	2554000.0	TRUE		abcZ(1),adk(5),aroE(13),fumC(53),gdh(26),pdhC(41),pgm(3)	162	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	f__Neisseriaceae (UID3901)	50	804	526	2	801	1	0	0	0	99.75	0.19	0.0	True
SAMEA3673168	Neisseria meningitidis	94.008	94.008	51.78	69720	80	211259	135	2092365		1702000.0	2554000.0	TRUE		abcZ(1),adk(5),aroE(13),fumC(53),gdh(26),pdhC(41),pgm(3)	162	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	f__Neisseriaceae (UID3901)	50	804	526	2	801	1	0	0	0	99.75	0.19	0.0	True
SAMEA3673175	Neisseria meningitidis	94.272	94.272	51.77	68632	73	211259	130	2094470	contig00056	1702000.0	2554000.0	TRUE		abcZ(1),adk(5),aroE(13),fumC(53),gdh(26),pdhC(41),pgm(3)	162	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	f__Neisseriaceae (UID3901)	50	804	526	2	801	1	0	0	0	99.75	0.19	0.0	True
SAMEA3673181	Neisseria meningitidis	94.288	94.288	51.78	66596	74	211259	132	2092246		1702000.0	2554000.0	TRUE		abcZ(1),adk(5),aroE(13),fumC(53),gdh(26),pdhC(41),pgm(3)	162	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	f__Neisseriaceae (UID3901)	50	804	526	2	801	1	0	0	0	99.75	0.19	0.0	True
SAMEA3673185	Neisseria meningitidis	96.725	96.725	51.8	66879	64	195007	123	2081371		1702000.0	2554000.0	TRUE		abcZ(9),adk(6),aroE(4),fumC(12),gdh(9),pdhC(64),pgm(9)	11736	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	f__Neisseriaceae (UID3901)	50	804	526	2	801	1	0	0	0	99.75	0.19	0.0	True
SAMEA3673192	Neisseria meningitidis	96.861	96.861	51.81	65165	67	194987	129	2080694		1702000.0	2554000.0	TRUE		abcZ(9),adk(6),aroE(4),fumC(12),gdh(9),pdhC(64),pgm(9)	11736	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	f__Neisseriaceae (UID3901)	50	804	526	2	801	1	0	0	0	99.75	0.19	0.0	True
SAMEA3673195	Neisseria meningitidis	98.147	98.147	51.53	66520	91	211272	156	2188300		1702000.0	2554000.0	TRUE		abcZ(4),adk(10),aroE(2),fumC(5),gdh(3),pdhC(11),pgm(9)	1163	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	f__Neisseriaceae (UID3901)	50	804	526	3	800	1	0	0	0	99.56	0.19	0.0	True
SAMEA3673197	Neisseria meningitidis	94.411	94.411	51.69	74502	69	211250	127	2116989		1702000.0	2554000.0	TRUE		abcZ(1),adk(5),aroE(13),fumC(53),gdh(26),pdhC(41),pgm(3)	162	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	f__Neisseriaceae (UID3901)	50	804	526	2	801	1	0	0	0	99.75	0.19	0.0	True
SAMEA3673199	Neisseria meningitidis	94.298	94.298	51.69	66575	79	211250	140	2116132		1702000.0	2554000.0	TRUE		abcZ(1),adk(5),aroE(13),fumC(53),gdh(26),pdhC(41),pgm(3)	162	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	f__Neisseriaceae (UID3901)	50	804	526	2	801	1	0	0	0	99.75	0.19	0.0	True
SAMEA3673201	Neisseria meningitidis	94.263	94.263	51.69	72663	77	211250	135	2117916		1702000.0	2554000.0	TRUE		abcZ(1),adk(5),aroE(13),fumC(53),gdh(26),pdhC(41),pgm(3)	162	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	f__Neisseriaceae (UID3901)	50	804	526	2	801	1	0	0	0	99.75	0.19	0.0	True
SAMEA3673202	Neisseria meningitidis	94.198	94.198	51.69	72663	76	211250	129	2120551	contig00073	1702000.0	2554000.0	TRUE		abcZ(1),adk(5),aroE(13),fumC(53),gdh(26),pdhC(41),pgm(3)	162	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	f__Neisseriaceae (UID3901)	50	804	526	2	801	1	0	0	0	99.75	0.19	0.0	True
SAMEA3673208	Neisseria meningitidis	90.039	90.039	52.18	70541	60	164504	98	2102058		1702000.0	2554000.0	TRUE		abcZ(5),adk(4),aroE(17),fumC(15),gdh(30),pdhC(7),pgm(12)	823	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	f__Neisseriaceae (UID3901)	50	804	526	3	800	1	0	0	0	99.56	0.19	0.0	True
SAMEA3673215	Neisseria meningitidis	90.122	90.122	52.17	69935	62	164355	97	2101547		1702000.0	2554000.0	TRUE		abcZ(5),adk(4),aroE(17),fumC(15),gdh(30),pdhC(7),pgm(12)	823	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	f__Neisseriaceae (UID3901)	50	804	526	3	800	1	0	0	0	99.56	0.19	0.0	True
SAMEA3673218	Neisseria meningitidis	89.877	89.877	52.18	69935	69	164504	113	2100270		1702000.0	2554000.0	TRUE		abcZ(5),adk(4),aroE(17),fumC(15),gdh(30),pdhC(7),pgm(12)	823	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	f__Neisseriaceae (UID3901)	50	804	526	3	800	1	0	0	0	99.56	0.19	0.0	True
SAMEA3689797	Neisseria cinerea	55.194	55.194	50.75	118340	29	295008	33	1867105		1499000.0	2250000.0	TRUE		abcZ(749),adk(520),aroE(797),fumC(761),gdh(760),pdhC(776),pgm(789)	11878	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	f__Neisseriaceae (UID3890)	69	657	443	8	648	1	0	0	0	98.34	0.23	0.0	True
SAMEA3689835	Neisseria meningitidis	33.587	33.587	51.67	90061	64	273910	82	2171445		1702000.0	2554000.0	TRUE		abcZ(750),adk(496),aroE(244),fumC(762),gdh(71),pdhC(27),pgm(790)	11879	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	f__Neisseriaceae (UID3901)	50	804	526	4	798	2	0	0	0	99.56	0.38	0.0	True
SAMEA37389418	Neisseria lactamica	80.315	80.315	52.33	131921	43	294532	52	2133908		1748000.0	2623000.0	TRUE		abcZ(80),adk(43),aroE(39),fumC(45),gdh(65),pdhC(42),pgm(37)	12216	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	f__Neisseriaceae (UID3890)	69	657	443	1	656	0	0	0	0	99.92	0.0	0.0	True
SAMEA37441168	Neisseria meningitidis	96.554	96.554	51.73	67035	82	306496	152	2093153		1702000.0	2554000.0	TRUE		abcZ(6),adk(6),aroE(9),fumC(9),gdh(11),pdhC(6),pgm(17)	12219	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	f__Neisseriaceae (UID3901)	50	804	526	3	800	1	0	0	0	99.56	0.19	0.0	True
SAMEA37481668	Neisseria lactamica	83.029	83.029	52.34	149476	43	371857	62	2166193		1748000.0	2623000.0	TRUE		abcZ(80),adk(45),aroE(48),fumC(45),gdh(86),pdhC(44),pgm(86)	12555	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	f__Neisseriaceae (UID3890)	69	657	443	1	656	0	0	0	0	99.92	0.0	0.0	True
SAMEA37492168	Neisseria lactamica	36.952	36.952	52.29	248955	29	717152	33	2105804		1748000.0	2623000.0	TRUE		abcZ(61),adk(336),aroE(635),fumC(501),gdh(141),pdhC(415),pgm(518)	9100	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	f__Neisseriaceae (UID3890)	69	657	443	1	656	0	0	0	0	99.92	0.0	0.0	True
SAMEA37504918	Neisseria meningitidis	94.955	94.955	51.76	70858	95	208762	159	2063121		1702000.0	2554000.0	TRUE		abcZ(17),adk(5),aroE(19),fumC(17),gdh(3),pdhC(26),pgm(2)	60	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	948	5	0	0	0	99.62	0.57	0.0	True
SAMEA37519168	Neisseria lactamica	90.238	90.238	52.4	142790	40	339543	49	2119800	contig00030	1748000.0	2623000.0	TRUE		abcZ(84),adk(49),aroE(48),fumC(45),gdh(92),pdhC(46),pgm(99)	12643	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	f__Neisseriaceae (UID3890)	69	657	443	3	654	0	0	0	0	99.47	0.0	0.0	True
SAMEA37522918	Neisseria lactamica	80.794	80.794	52.35	144845	31	428596	35	2127402		1748000.0	2623000.0	TRUE		abcZ(88),adk(43),aroE(39),fumC(45),gdh(88),pdhC(42),pgm(37)	642	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	f__Neisseriaceae (UID3890)	69	657	443	1	656	0	0	0	0	99.92	0.0	0.0	True
SAMEA37525168	Neisseria lactamica	77.354	77.354	52.33	136452	37	299064	42	2158526		1748000.0	2623000.0	TRUE		abcZ(80),adk(53),aroE(54),fumC(100),gdh(95),pdhC(50),pgm(43)	12661	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	f__Neisseriaceae (UID3890)	69	657	443	1	656	0	0	0	0	99.92	0.0	0.0	True
SAMEA37529668	Neisseria lactamica	76.157	76.157	52.21	145662	53	231165	62	2157457		1748000.0	2623000.0	TRUE		abcZ(40),adk(43),aroE(48),fumC(830),gdh(100),pdhC(44),pgm(63)	12698	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	f__Neisseriaceae (UID3890)	69	657	443	1	656	0	0	0	0	99.92	0.0	0.0	True
SAMEA37542418	Neisseria meningitidis	89.36	89.36	52.04	72821	70	171278	138	2069927		1702000.0	2554000.0	TRUE		abcZ(5),adk(4),aroE(38),fumC(15),gdh(22),pdhC(40),pgm(13)	1136	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	f__Neisseriaceae (UID3901)	50	804	526	2	801	1	0	0	0	99.75	0.19	0.0	True
SAMEA37546918	Neisseria lactamica	82.747	82.747	52.39	165746	33	892066	38	2188769		1748000.0	2623000.0	TRUE		abcZ(80),adk(574),aroE(48),fumC(96),gdh(94),pdhC(46),pgm(592)	12669	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	f__Neisseriaceae (UID3890)	69	657	443	1	656	0	0	0	0	99.92	0.0	0.0	True
SAMEA37560418	Neisseria lactamica	90.031	90.031	52.35	204462	28	419856	33	2170107		1748000.0	2623000.0	TRUE		abcZ(80),adk(45),aroE(98),fumC(97),gdh(94),pdhC(158),pgm(56)	12693	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	f__Neisseriaceae (UID3890)	69	657	443	1	656	0	0	0	0	99.92	0.0	0.0	True
